"STATION","NAME","DATE","HLY-CLDH-NORMAL","HLY-DEWP-10PCTL","HLY-DEWP-90PCTL","HLY-DEWP-NORMAL","HLY-HIDX-NORMAL","HLY-HTDH-NORMAL","HLY-TEMP-10PCTL","HLY-TEMP-90PCTL","HLY-TEMP-NORMAL","HLY-WCHL-NORMAL"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-11T23:00:00","10.1","55.9","73.0","64.8","75.7","-777.7","69.1","81.0","75.0","75.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T00:00:00","9.1","55.9","73.0","65.3","74.6","0.1","68.0","80.1","74.1","74.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T01:00:00","8.9","54.0","72.0","64.5","74.4","0.1","68.0","80.1","73.9","73.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T02:00:00","8.3","55.0","72.0","64.5","73.6","0.1","66.9","80.1","73.2","73.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T03:00:00","7.8","54.0","72.0","64.4","73.0","0.1","66.0","79.0","72.7","72.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T04:00:00","7.3","54.0","72.0","64.3","72.4","0.1","66.0","78.1","72.1","72.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T05:00:00","7.1","54.0","72.0","64.2","72.1","0.2","64.9","78.1","71.9","71.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T06:00:00","7.3","54.0","72.0","64.2","72.4","0.2","64.9","78.1","72.1","72.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T07:00:00","8.1","54.0","72.0","64.2","73.4","0.1","66.9","79.0","73.0","73.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T08:00:00","9.8","53.1","72.0","64.1","75.4","0.1","69.1","81.0","74.7","74.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T09:00:00","11.3","54.0","72.0","64.0","77.3","-777.7","70.0","82.9","76.3","76.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T10:00:00","13.0","53.1","72.0","63.7","79.3","-777.7","71.1","84.9","78.0","77.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T11:00:00","14.5","53.1","72.0","63.3","81.0","-777.7","72.0","88.0","79.5","79.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T12:00:00","15.7","52.0","72.0","63.0","82.2","-777.7","73.0","89.1","80.7","80.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T13:00:00","16.6","52.0","72.0","62.8","83.3","-777.7","73.9","90.0","81.6","81.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T14:00:00","16.9","52.0","72.0","62.6","83.5","-777.7","73.9","89.1","81.9","81.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T15:00:00","16.8","52.0","72.0","62.8","83.4","-777.7","73.9","90.0","81.8","81.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T16:00:00","16.2","52.0","72.0","63.0","82.6","-777.7","73.9","89.1","81.2","81.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T17:00:00","15.2","52.0","72.0","63.2","81.5","-777.7","73.0","88.0","80.2","80.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T18:00:00","14.0","53.1","72.0","63.4","80.1","-777.7","72.0","87.1","79.0","79.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T19:00:00","12.7","54.0","73.0","63.8","78.7","-777.7","71.1","84.9","77.7","77.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T20:00:00","11.7","54.0","72.0","64.0","77.4","-777.7","70.9","84.0","76.6","76.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T21:00:00","11.1","54.0","72.0","64.3","76.8","-777.7","70.0","82.9","76.0","76.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T22:00:00","10.5","55.0","72.0","64.5","76.1","0.1","69.1","82.0","75.4","75.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-12T23:00:00","9.8","55.0","72.0","64.5","75.3","0.1","68.0","81.0","74.7","74.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T00:00:00","8.9","55.0","73.0","64.9","74.2","0.1","68.0","80.1","73.8","73.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T01:00:00","8.6","54.0","72.0","64.2","74.0","0.1","66.9","80.1","73.6","73.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T02:00:00","8.0","55.0","72.0","64.3","73.3","0.1","66.9","79.0","72.9","72.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T03:00:00","7.5","54.0","72.0","64.1","72.7","0.1","66.0","78.1","72.4","72.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T04:00:00","7.0","54.0","72.0","64.0","72.1","0.2","64.9","78.1","71.9","71.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T05:00:00","6.8","54.0","72.0","63.9","71.8","0.2","64.9","77.0","71.6","71.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T06:00:00","7.0","54.0","71.1","64.0","72.0","0.2","64.9","78.1","71.8","71.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T07:00:00","7.8","54.0","72.0","64.0","73.0","0.1","66.0","78.1","72.7","72.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T08:00:00","9.5","53.1","72.0","63.9","75.0","0.1","68.0","81.0","74.4","74.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T09:00:00","11.1","53.1","72.0","63.8","76.9","-777.7","70.0","82.9","76.1","76.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T10:00:00","12.8","52.0","72.0","63.5","79.0","-777.7","71.1","84.9","77.7","77.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T11:00:00","14.3","52.0","72.0","63.1","80.7","-777.7","72.0","87.1","79.3","79.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T12:00:00","15.5","52.0","72.0","62.8","81.9","-777.7","72.0","89.1","80.4","80.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T13:00:00","16.4","51.1","72.0","62.6","83.0","-777.7","73.0","89.1","81.4","81.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T14:00:00","16.7","51.1","72.0","62.5","83.2","-777.7","73.0","89.1","81.7","81.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T15:00:00","16.6","52.0","72.0","62.6","83.1","-777.7","73.4","90.0","81.6","81.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T16:00:00","16.1","52.0","72.0","62.8","82.5","-777.7","73.0","89.1","81.0","81.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T17:00:00","15.1","52.0","72.0","62.9","81.4","-777.7","73.0","88.0","80.1","80.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T18:00:00","13.9","52.0","72.0","63.2","80.0","-777.7","72.0","87.1","78.9","78.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T19:00:00","12.6","53.1","73.0","63.6","78.5","-777.7","71.1","84.9","77.6","77.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T20:00:00","11.5","53.1","72.0","63.8","77.3","-777.7","70.0","84.0","76.5","76.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T21:00:00","10.9","54.0","72.0","64.1","76.6","-777.7","70.0","82.9","75.9","75.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T22:00:00","10.3","54.0","72.0","64.2","75.9","0.1","69.1","82.0","75.2","75.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-13T23:00:00","9.6","54.0","72.0","64.3","75.1","0.1","68.0","81.0","74.5","74.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T00:00:00","8.7","55.0","73.0","64.7","74.1","0.1","66.9","80.1","73.6","73.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T01:00:00","8.5","54.0","72.0","64.1","73.8","0.1","66.9","80.1","73.4","73.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T02:00:00","7.9","54.0","72.0","64.1","73.1","0.1","66.0","79.0","72.7","72.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T03:00:00","7.4","54.0","72.0","63.9","72.5","0.2","64.9","78.1","72.2","72.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T04:00:00","6.9","54.0","72.0","63.8","71.9","0.2","64.9","78.1","71.7","71.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T05:00:00","6.7","54.0","72.0","63.7","71.6","0.3","64.0","77.0","71.4","71.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T06:00:00","6.8","54.0","72.0","63.8","71.8","0.2","64.9","78.1","71.6","71.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T07:00:00","7.7","54.0","72.0","63.8","72.8","0.1","66.0","78.1","72.5","72.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T08:00:00","9.4","53.1","72.0","63.7","74.9","0.1","66.9","81.0","74.3","74.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T09:00:00","10.9","53.1","72.0","63.6","76.8","0.1","70.0","82.9","75.9","75.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T10:00:00","12.6","52.0","72.0","63.3","78.8","0.1","71.1","84.9","77.5","77.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T11:00:00","14.1","52.0","72.0","63.0","80.5","-777.7","72.0","87.1","79.1","79.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T12:00:00","15.3","52.0","72.0","62.7","81.7","-777.7","72.0","89.1","80.2","80.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T13:00:00","16.2","52.0","72.0","62.5","82.7","-777.7","73.0","89.1","81.2","81.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T14:00:00","16.5","51.1","72.0","62.4","83.0","-777.7","73.0","90.0","81.5","81.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T15:00:00","16.5","52.0","72.0","62.5","82.9","-777.7","73.0","90.0","81.4","81.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T16:00:00","15.9","52.0","72.0","62.8","82.3","-777.7","73.0","89.1","80.9","80.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T17:00:00","15.0","52.0","72.0","62.9","81.2","-777.7","73.0","88.0","79.9","79.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T18:00:00","13.8","52.0","72.0","63.0","79.9","-777.7","72.0","87.1","78.8","78.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T19:00:00","12.5","53.1","72.0","63.4","78.4","0.1","71.1","84.9","77.5","77.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T20:00:00","11.4","53.1","72.0","63.7","77.1","0.1","70.0","84.0","76.3","76.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T21:00:00","10.8","53.1","72.0","63.9","76.5","0.1","70.0","82.9","75.7","75.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T22:00:00","10.1","54.0","72.0","64.0","75.7","0.1","69.1","81.0","75.1","75.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-14T23:00:00","9.4","54.0","72.0","64.1","74.9","0.1","68.0","81.0","74.3","74.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T00:00:00","8.5","55.0","72.0","64.4","73.9","0.1","66.9","80.1","73.4","73.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T01:00:00","8.3","54.0","72.0","63.9","73.6","0.1","66.9","80.1","73.2","73.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T02:00:00","7.7","54.0","72.0","63.8","72.9","0.2","66.0","79.0","72.6","72.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T03:00:00","7.2","54.0","72.0","63.6","72.3","0.2","64.9","78.1","72.0","72.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T04:00:00","6.7","54.0","72.0","63.5","71.7","0.3","64.9","78.1","71.5","71.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T05:00:00","6.5","54.0","72.0","63.4","71.4","0.3","64.0","77.0","71.2","71.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T06:00:00","6.7","54.0","71.1","63.5","71.6","0.3","64.9","78.1","71.4","71.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T07:00:00","7.5","54.0","72.0","63.6","72.6","0.2","66.0","78.1","72.3","72.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T08:00:00","9.2","53.1","72.0","63.5","74.7","0.1","66.9","81.0","74.1","74.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T09:00:00","10.8","53.1","72.0","63.4","76.6","0.1","69.1","82.9","75.7","75.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T10:00:00","12.4","52.0","72.0","63.2","78.6","0.1","70.0","84.9","77.4","77.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T11:00:00","14.0","53.1","72.0","62.8","80.3","-777.7","71.1","87.1","78.9","78.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T12:00:00","15.1","52.0","72.0","62.5","81.5","-777.7","72.0","88.0","80.0","80.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T13:00:00","16.0","52.0","72.0","62.4","82.6","-777.7","73.0","89.1","81.0","80.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T14:00:00","16.3","51.1","72.0","62.2","82.8","-777.7","73.0","89.1","81.3","81.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T15:00:00","16.3","52.0","72.0","62.4","82.8","-777.7","73.0","90.0","81.2","81.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T16:00:00","15.7","52.0","72.0","62.6","82.1","-777.7","73.0","89.1","80.7","80.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T17:00:00","14.8","52.0","72.0","62.7","81.0","-777.7","72.0","88.0","79.7","79.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T18:00:00","13.6","53.1","72.0","62.9","79.7","-777.7","71.1","86.0","78.6","78.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T19:00:00","12.4","53.1","72.0","63.2","78.2","0.1","70.9","84.9","77.3","77.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T20:00:00","11.3","53.1","72.0","63.5","77.0","0.1","69.1","84.0","76.2","76.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T21:00:00","10.6","53.1","72.0","63.7","76.3","0.1","69.1","82.0","75.6","75.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T22:00:00","10.0","54.0","72.0","63.8","75.5","0.1","68.0","81.0","74.9","74.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-15T23:00:00","9.3","54.0","72.0","63.9","74.7","0.1","68.0","81.0","74.1","74.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T00:00:00","8.4","55.0","72.0","64.3","73.8","0.1","66.9","80.1","73.3","73.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T01:00:00","8.2","54.0","72.0","63.7","73.4","0.1","66.9","79.0","73.0","73.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T02:00:00","7.6","54.0","72.0","63.6","72.7","0.2","66.0","79.0","72.4","72.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T03:00:00","7.1","54.0","72.0","63.4","72.1","0.2","64.9","78.1","71.8","71.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T04:00:00","6.6","54.0","72.0","63.3","71.5","0.3","64.9","78.1","71.3","71.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T05:00:00","6.4","54.0","71.1","63.2","71.3","0.4","64.0","77.0","71.1","71.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T06:00:00","6.6","54.0","71.1","63.3","71.5","0.3","64.0","78.1","71.3","71.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T07:00:00","7.3","54.0","71.1","63.4","72.4","0.2","66.0","78.1","72.1","72.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T08:00:00","9.0","53.1","71.1","63.3","74.5","0.1","66.9","81.0","73.9","73.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T09:00:00","10.5","53.1","72.0","63.2","76.3","0.1","68.0","82.0","75.5","75.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T10:00:00","12.2","52.0","72.0","63.0","78.3","0.1","70.0","84.9","77.1","77.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T11:00:00","13.7","52.0","72.0","62.7","80.0","-777.7","71.1","87.1","78.7","78.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T12:00:00","14.9","52.0","72.0","62.4","81.2","-777.7","72.0","88.0","79.8","79.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T13:00:00","15.8","51.1","72.0","62.2","82.3","-777.7","73.0","89.1","80.8","80.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T14:00:00","16.1","51.1","72.0","62.1","82.5","-777.7","73.0","89.1","81.0","81.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T15:00:00","16.1","52.0","72.0","62.3","82.5","-777.7","73.0","89.1","81.0","81.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T16:00:00","15.5","51.1","72.0","62.5","81.8","-777.7","72.0","89.1","80.4","80.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T17:00:00","14.5","52.0","72.0","62.6","80.7","-777.7","72.0","87.1","79.5","79.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T18:00:00","13.4","52.0","72.0","62.7","79.4","-777.7","71.1","86.0","78.4","78.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T19:00:00","12.1","53.1","72.0","63.1","77.9","0.1","70.0","84.0","77.0","77.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T20:00:00","11.0","54.0","72.0","63.3","76.7","0.1","69.1","82.9","75.9","75.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T21:00:00","10.4","53.1","72.0","63.5","76.0","0.1","69.1","82.0","75.3","75.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T22:00:00","9.7","54.0","72.0","63.7","75.2","0.1","68.0","81.0","74.6","74.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-16T23:00:00","8.9","54.0","72.0","63.7","74.3","0.1","66.9","80.1","73.8","73.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T00:00:00","8.1","55.0","72.0","64.1","73.4","0.1","66.9","79.0","73.0","73.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T01:00:00","7.9","54.0","72.0","63.5","73.1","0.1","66.9","79.0","72.7","72.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T02:00:00","7.3","54.0","71.1","63.4","72.5","0.2","66.0","79.0","72.2","72.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T03:00:00","6.8","54.0","72.0","63.2","71.8","0.2","64.9","78.1","71.6","71.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T04:00:00","6.4","54.0","71.1","63.1","71.3","0.3","64.0","77.0","71.1","71.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T05:00:00","6.2","54.0","71.1","62.9","71.0","0.4","64.0","77.0","70.8","70.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T06:00:00","6.3","54.0","71.1","63.0","71.2","0.3","64.0","77.0","71.0","71.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T07:00:00","7.0","54.0","71.1","63.1","72.1","0.2","64.9","78.1","71.9","71.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T08:00:00","8.7","53.1","71.1","63.1","74.2","0.1","66.9","81.0","73.6","73.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T09:00:00","10.3","53.1","72.0","63.0","76.0","0.1","68.0","82.0","75.2","75.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T10:00:00","11.9","52.0","72.0","62.8","77.9","0.1","69.1","84.9","76.8","76.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T11:00:00","13.4","53.1","71.1","62.5","79.6","-777.7","70.0","87.1","78.4","78.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T12:00:00","14.6","52.0","71.1","62.2","80.9","-777.7","72.0","88.0","79.5","79.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T13:00:00","15.5","52.0","71.1","62.1","81.9","-777.7","72.0","89.1","80.5","80.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T14:00:00","15.8","51.1","71.1","61.9","82.2","-777.7","72.0","89.1","80.8","80.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T15:00:00","15.9","52.0","72.0","62.1","82.2","-777.7","72.0","89.1","80.8","80.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T16:00:00","15.3","51.1","72.0","62.3","81.6","-777.7","72.0","89.1","80.2","80.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T17:00:00","14.3","51.1","72.0","62.3","80.5","-777.7","71.1","87.1","79.3","79.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T18:00:00","13.2","52.0","72.0","62.4","79.2","-777.7","71.1","86.0","78.1","78.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T19:00:00","11.9","52.0","72.0","62.7","77.6","0.1","70.0","84.0","76.8","76.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T20:00:00","10.8","53.1","72.0","63.0","76.4","0.1","69.1","82.9","75.7","75.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T21:00:00","10.1","53.1","72.0","63.1","75.7","0.1","68.0","82.0","75.0","75.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T22:00:00","9.5","53.1","72.0","63.3","74.9","0.1","68.0","81.0","74.4","74.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-17T23:00:00","8.7","53.1","72.0","63.4","74.0","0.1","66.9","80.1","73.6","73.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T00:00:00","7.8","54.0","72.0","63.7","73.1","0.1","66.0","79.0","72.7","72.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T01:00:00","7.6","54.0","71.1","63.2","72.8","0.1","66.0","79.0","72.5","72.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T02:00:00","7.1","54.0","71.1","63.0","72.2","0.2","64.9","78.1","71.9","71.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T03:00:00","6.5","54.0","71.1","62.9","71.5","0.3","64.9","78.1","71.3","71.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T04:00:00","6.1","53.1","71.1","62.8","71.0","0.3","64.0","77.0","70.8","70.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T05:00:00","5.9","54.0","71.1","62.7","70.6","0.4","63.0","77.0","70.5","70.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T06:00:00","6.0","53.1","71.1","62.7","70.9","0.3","64.0","77.0","70.7","70.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T07:00:00","6.8","53.1","71.1","62.9","71.8","0.2","64.9","78.1","71.6","71.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T08:00:00","8.5","53.1","71.1","62.9","73.9","0.1","66.0","80.1","73.4","73.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T09:00:00","10.0","53.1","71.1","62.7","75.7","0.1","68.0","82.0","74.9","74.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T10:00:00","11.6","52.0","71.1","62.6","77.5","0.1","69.1","84.0","76.5","76.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T11:00:00","13.1","52.0","71.1","62.3","79.3","-777.7","70.0","86.0","78.1","78.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T12:00:00","14.4","52.0","71.1","62.1","80.6","-777.7","71.1","88.0","79.3","79.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T13:00:00","15.3","51.1","71.1","61.9","81.7","-777.7","72.0","89.1","80.3","80.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T14:00:00","15.7","51.1","71.1","61.8","82.0","-777.7","72.0","89.1","80.6","80.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T15:00:00","15.7","51.1","71.1","61.9","82.1","-777.7","72.0","89.1","80.7","80.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T16:00:00","15.1","51.1","72.0","62.0","81.4","-777.7","72.0","88.0","80.1","80.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T17:00:00","14.2","51.1","72.0","62.0","80.3","-777.7","71.1","87.1","79.1","79.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T18:00:00","13.0","51.1","71.1","62.1","79.0","-777.7","71.1","86.0","78.0","78.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T19:00:00","11.7","52.0","72.0","62.4","77.5","0.1","70.0","84.0","76.6","76.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T20:00:00","10.6","53.1","72.0","62.7","76.2","0.1","69.1","82.9","75.5","75.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T21:00:00","10.0","52.0","71.1","62.8","75.5","0.1","68.0","82.0","74.9","74.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T22:00:00","9.3","53.1","71.1","63.0","74.8","0.1","68.0","81.0","74.2","74.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-18T23:00:00","8.5","53.1","71.1","63.0","73.9","0.1","66.9","80.1","73.4","73.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-19T00:00:00","7.7","54.0","71.1","63.4","72.9","0.1","66.0","79.0","72.6","72.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","08-19T01:00:00","7.5","53.1","71.1","62.9","72.7","0.1","66.0","79.0","72.4","72.4"
